date,cluster_nl,prediction
2023-10-01,BRAND_9E22_COUNTRY_5180,1.1124573945999146
2023-11-01,BRAND_9E22_COUNTRY_5180,1.1234800815582275
2023-12-01,BRAND_9E22_COUNTRY_5180,1.1298699378967285
2023-01-01,BRAND_C352_COUNTRY_88A3,1.0496522188186646
2023-02-01,BRAND_C352_COUNTRY_88A3,1.029088020324707
2023-03-01,BRAND_C352_COUNTRY_88A3,1.0345306396484375
2023-04-01,BRAND_C352_COUNTRY_88A3,1.05940842628479
2023-05-01,BRAND_C352_COUNTRY_88A3,1.0536270141601562
2023-06-01,BRAND_C352_COUNTRY_88A3,1.0576884746551514
2023-07-01,BRAND_C352_COUNTRY_88A3,1.0865049362182617
2023-08-01,BRAND_C352_COUNTRY_88A3,1.0544438362121582
2023-09-01,BRAND_C352_COUNTRY_88A3,1.0774734020233154
2023-10-01,BRAND_C352_COUNTRY_88A3,1.281774640083313
2023-11-01,BRAND_C352_COUNTRY_88A3,1.1419363021850586
2023-12-01,BRAND_C352_COUNTRY_88A3,1.1534576416015625
2023-01-01,BRAND_E57A_COUNTRY_458E,1.0031495094299316
2023-02-01,BRAND_E57A_COUNTRY_458E,1.0072197914123535
2023-03-01,BRAND_E57A_COUNTRY_458E,1.0092535018920898
2023-04-01,BRAND_E57A_COUNTRY_458E,1.0102448463439941
2023-05-01,BRAND_E57A_COUNTRY_458E,1.0102733373641968
2023-06-01,BRAND_E57A_COUNTRY_458E,1.027241826057434
2023-07-01,BRAND_E57A_COUNTRY_458E,1.0360939502716064
2023-08-01,BRAND_E57A_COUNTRY_458E,1.0424611568450928
2023-09-01,BRAND_E57A_COUNTRY_458E,1.0333623886108398
2023-10-01,BRAND_E57A_COUNTRY_458E,1.0446348190307617
2023-11-01,BRAND_E57A_COUNTRY_458E,1.034411907196045
2023-12-01,BRAND_E57A_COUNTRY_458E,1.051474928855896
2023-01-01,BRAND_9C65_COUNTRY_3536,1.006346344947815
2023-02-01,BRAND_9C65_COUNTRY_3536,1.0124930143356323
2023-03-01,BRAND_9C65_COUNTRY_3536,1.013940691947937
2023-04-01,BRAND_9C65_COUNTRY_3536,1.0160722732543945
2023-05-01,BRAND_9C65_COUNTRY_3536,1.011035442352295
2023-06-01,BRAND_9C65_COUNTRY_3536,1.0114129781723022
2023-07-01,BRAND_9C65_COUNTRY_3536,1.0112241506576538
2023-08-01,BRAND_9C65_COUNTRY_3536,1.010864496231079
2023-09-01,BRAND_9C65_COUNTRY_3536,1.012854814529419
2023-10-01,BRAND_9C65_COUNTRY_3536,1.0128103494644165
2023-11-01,BRAND_9C65_COUNTRY_3536,1.0129072666168213
2023-12-01,BRAND_9C65_COUNTRY_3536,1.0131731033325195
2023-01-01,BRAND_D13E_COUNTRY_9891,1.4996834993362427
2023-02-01,BRAND_D13E_COUNTRY_9891,1.546310305595398
2023-03-01,BRAND_D13E_COUNTRY_9891,1.3403574228286743
2023-04-01,BRAND_D13E_COUNTRY_9891,1.3318673372268677
2023-05-01,BRAND_D13E_COUNTRY_9891,1.3348729610443115
2023-06-01,BRAND_D13E_COUNTRY_9891,1.3736467361450195
2023-07-01,BRAND_D13E_COUNTRY_9891,1.3715273141860962
2023-08-01,BRAND_D13E_COUNTRY_9891,1.3730436563491821
2023-09-01,BRAND_D13E_COUNTRY_9891,1.375217318534851
2023-10-01,BRAND_D13E_COUNTRY_9891,1.374006748199463
2023-11-01,BRAND_D13E_COUNTRY_9891,1.3780710697174072
2023-12-01,BRAND_D13E_COUNTRY_9891,1.3779892921447754
2023-01-01,BRAND_740F_COUNTRY_9891,1.009015679359436
2023-02-01,BRAND_740F_COUNTRY_9891,1.0213295221328735
2023-03-01,BRAND_740F_COUNTRY_9891,1.0196913480758667
2023-04-01,BRAND_740F_COUNTRY_9891,1.0194388628005981
2023-05-01,BRAND_740F_COUNTRY_9891,1.0047407150268555
2023-06-01,BRAND_740F_COUNTRY_9891,1.004244327545166
2023-07-01,BRAND_740F_COUNTRY_9891,1.0035139322280884
2023-08-01,BRAND_740F_COUNTRY_9891,1.004209280014038
2023-09-01,BRAND_740F_COUNTRY_9891,1.0049927234649658
2023-10-01,BRAND_740F_COUNTRY_9891,1.0486536026000977
2023-11-01,BRAND_740F_COUNTRY_9891,1.0492992401123047
2023-12-01,BRAND_740F_COUNTRY_9891,1.0490946769714355
2023-01-01,BRAND_29F9_COUNTRY_5FEB,1.126839280128479
2023-02-01,BRAND_29F9_COUNTRY_5FEB,1.1452075242996216
2023-03-01,BRAND_29F9_COUNTRY_5FEB,1.1631311178207397
2023-04-01,BRAND_29F9_COUNTRY_5FEB,1.145006537437439
2023-05-01,BRAND_29F9_COUNTRY_5FEB,1.1609700918197632
2023-06-01,BRAND_29F9_COUNTRY_5FEB,1.139958143234253
2023-07-01,BRAND_29F9_COUNTRY_5FEB,1.1395835876464844
2023-08-01,BRAND_29F9_COUNTRY_5FEB,1.141236424446106
2023-09-01,BRAND_29F9_COUNTRY_5FEB,1.1437108516693115
2023-10-01,BRAND_29F9_COUNTRY_5FEB,1.1388051509857178
2023-11-01,BRAND_29F9_COUNTRY_5FEB,1.1426761150360107
2023-12-01,BRAND_29F9_COUNTRY_5FEB,1.188692569732666
2023-01-01,BRAND_056A_COUNTRY_53A5,1.271764874458313
2023-02-01,BRAND_056A_COUNTRY_53A5,1.5837246179580688
2023-03-01,BRAND_056A_COUNTRY_53A5,1.5879353284835815
2023-04-01,BRAND_056A_COUNTRY_53A5,1.6234676837921143
2023-05-01,BRAND_056A_COUNTRY_53A5,1.7346525192260742
2023-06-01,BRAND_056A_COUNTRY_53A5,1.7469563484191895
2023-07-01,BRAND_056A_COUNTRY_53A5,1.7470026016235352
2023-08-01,BRAND_056A_COUNTRY_53A5,1.744530200958252
2023-09-01,BRAND_056A_COUNTRY_53A5,1.795367956161499
2023-10-01,BRAND_056A_COUNTRY_53A5,1.793352723121643
2023-11-01,BRAND_056A_COUNTRY_53A5,1.813847541809082
2023-12-01,BRAND_056A_COUNTRY_53A5,1.8146746158599854
2023-01-01,BRAND_D786_COUNTRY_53A5,1.2190555334091187
2023-02-01,BRAND_D786_COUNTRY_53A5,1.2457516193389893
2023-03-01,BRAND_D786_COUNTRY_53A5,1.3408141136169434
2023-04-01,BRAND_D786_COUNTRY_53A5,1.2527215480804443
2023-05-01,BRAND_D786_COUNTRY_53A5,1.1781129837036133
2023-06-01,BRAND_D786_COUNTRY_53A5,1.236562967300415
2023-07-01,BRAND_D786_COUNTRY_53A5,1.216968297958374
2023-08-01,BRAND_D786_COUNTRY_53A5,1.236600637435913
2023-09-01,BRAND_D786_COUNTRY_53A5,1.2414648532867432
2023-10-01,BRAND_D786_COUNTRY_53A5,1.2103763818740845
2023-11-01,BRAND_D786_COUNTRY_53A5,1.227621078491211
2023-12-01,BRAND_D786_COUNTRY_53A5,1.2529754638671875
2023-01-01,BRAND_740F_COUNTRY_53A5,1.1775925159454346
2023-02-01,BRAND_740F_COUNTRY_53A5,1.1410590410232544
2023-03-01,BRAND_740F_COUNTRY_53A5,1.232129454612732
2023-04-01,BRAND_740F_COUNTRY_53A5,1.2225371599197388
2023-05-01,BRAND_740F_COUNTRY_53A5,1.2613996267318726
2023-06-01,BRAND_740F_COUNTRY_53A5,1.3007643222808838
2023-07-01,BRAND_740F_COUNTRY_53A5,1.2602810859680176
2023-08-01,BRAND_740F_COUNTRY_53A5,1.3012515306472778
2023-09-01,BRAND_740F_COUNTRY_53A5,1.3025119304656982
2023-10-01,BRAND_740F_COUNTRY_53A5,1.2635048627853394
2023-11-01,BRAND_740F_COUNTRY_53A5,1.3074395656585693
2023-12-01,BRAND_740F_COUNTRY_53A5,1.3189995288848877
2023-01-01,BRAND_4710_COUNTRY_5FEB,1.0491687059402466
2023-02-01,BRAND_4710_COUNTRY_5FEB,1.027938961982727
2023-03-01,BRAND_4710_COUNTRY_5FEB,1.0380085706710815
2023-04-01,BRAND_4710_COUNTRY_5FEB,1.0399893522262573
2023-05-01,BRAND_4710_COUNTRY_5FEB,1.0544342994689941
2023-06-01,BRAND_4710_COUNTRY_5FEB,1.061936378479004
2023-07-01,BRAND_4710_COUNTRY_5FEB,1.062837839126587
2023-08-01,BRAND_4710_COUNTRY_5FEB,1.0650502443313599
2023-09-01,BRAND_4710_COUNTRY_5FEB,1.0665241479873657
2023-10-01,BRAND_4710_COUNTRY_5FEB,1.0709664821624756
2023-11-01,BRAND_4710_COUNTRY_5FEB,1.0742157697677612
2023-12-01,BRAND_4710_COUNTRY_5FEB,1.072546362876892
2023-01-01,BRAND_4F19_COUNTRY_5FEB,1.1251815557479858
2023-02-01,BRAND_4F19_COUNTRY_5FEB,1.148730754852295
2023-03-01,BRAND_4F19_COUNTRY_5FEB,1.203609824180603
2023-04-01,BRAND_4F19_COUNTRY_5FEB,1.2205854654312134
2023-05-01,BRAND_4F19_COUNTRY_5FEB,1.3165545463562012
2023-06-01,BRAND_4F19_COUNTRY_5FEB,1.3193225860595703
2023-07-01,BRAND_4F19_COUNTRY_5FEB,1.310530424118042
2023-08-01,BRAND_4F19_COUNTRY_5FEB,1.315131425857544
2023-09-01,BRAND_4F19_COUNTRY_5FEB,1.3170454502105713
2023-10-01,BRAND_4F19_COUNTRY_5FEB,1.3142250776290894
2023-11-01,BRAND_4F19_COUNTRY_5FEB,1.3171231746673584
2023-12-01,BRAND_4F19_COUNTRY_5FEB,1.3169114589691162
2023-01-01,BRAND_B79F_COUNTRY_B6AE,1.01348078250885
2023-02-01,BRAND_B79F_COUNTRY_B6AE,1.0317376852035522
2023-03-01,BRAND_B79F_COUNTRY_B6AE,1.0322946310043335
2023-04-01,BRAND_B79F_COUNTRY_B6AE,1.0116199254989624
2023-05-01,BRAND_B79F_COUNTRY_B6AE,1.0090266466140747
2023-06-01,BRAND_B79F_COUNTRY_B6AE,1.019281268119812
2023-07-01,BRAND_B79F_COUNTRY_B6AE,1.0179420709609985
2023-08-01,BRAND_B79F_COUNTRY_B6AE,1.0190857648849487
2023-09-01,BRAND_B79F_COUNTRY_B6AE,1.0105706453323364
2023-10-01,BRAND_B79F_COUNTRY_B6AE,1.0210589170455933
2023-11-01,BRAND_B79F_COUNTRY_B6AE,1.0225001573562622
2023-12-01,BRAND_B79F_COUNTRY_B6AE,1.0221017599105835
2023-01-01,BRAND_D72F_COUNTRY_3536,1.0358432531356812
2023-02-01,BRAND_D72F_COUNTRY_3536,1.0396722555160522
2023-03-01,BRAND_D72F_COUNTRY_3536,1.0352760553359985
2023-04-01,BRAND_D72F_COUNTRY_3536,1.0233763456344604
2023-05-01,BRAND_D72F_COUNTRY_3536,1.0197663307189941
2023-06-01,BRAND_D72F_COUNTRY_3536,1.0202463865280151
2023-07-01,BRAND_D72F_COUNTRY_3536,1.023539423942566
2023-08-01,BRAND_D72F_COUNTRY_3536,1.0236119031906128
2023-09-01,BRAND_D72F_COUNTRY_3536,1.0381194353103638
2023-10-01,BRAND_D72F_COUNTRY_3536,1.0340772867202759
2023-11-01,BRAND_D72F_COUNTRY_3536,1.034159541130066
2023-12-01,BRAND_D72F_COUNTRY_3536,1.0341311693191528
2023-01-01,BRAND_E57A_COUNTRY_6C16,1.0046123266220093
2023-02-01,BRAND_E57A_COUNTRY_6C16,1.0093994140625
2023-03-01,BRAND_E57A_COUNTRY_6C16,1.0177028179168701
2023-04-01,BRAND_E57A_COUNTRY_6C16,1.0535285472869873
2023-05-01,BRAND_E57A_COUNTRY_6C16,1.0465221405029297
2023-06-01,BRAND_E57A_COUNTRY_6C16,1.0508337020874023
2023-07-01,BRAND_E57A_COUNTRY_6C16,1.0509344339370728
2023-08-01,BRAND_E57A_COUNTRY_6C16,1.051449179649353
2023-09-01,BRAND_E57A_COUNTRY_6C16,1.0519987344741821
2023-10-01,BRAND_E57A_COUNTRY_6C16,1.0520105361938477
2023-11-01,BRAND_E57A_COUNTRY_6C16,1.0649631023406982
2023-12-01,BRAND_E57A_COUNTRY_6C16,1.0619866847991943
2023-01-01,BRAND_740F_COUNTRY_6C16,1.0229893922805786
2023-02-01,BRAND_740F_COUNTRY_6C16,1.0372576713562012
2023-03-01,BRAND_740F_COUNTRY_6C16,1.0640888214111328
2023-04-01,BRAND_740F_COUNTRY_6C16,1.0544850826263428
2023-05-01,BRAND_740F_COUNTRY_6C16,1.0418651103973389
2023-06-01,BRAND_740F_COUNTRY_6C16,1.0426547527313232
2023-07-01,BRAND_740F_COUNTRY_6C16,1.041904091835022
2023-08-01,BRAND_740F_COUNTRY_6C16,1.0424631834030151
2023-09-01,BRAND_740F_COUNTRY_6C16,1.0424829721450806
2023-10-01,BRAND_740F_COUNTRY_6C16,1.070936918258667
2023-11-01,BRAND_740F_COUNTRY_6C16,1.071415901184082
2023-12-01,BRAND_740F_COUNTRY_6C16,1.071399450302124
2023-01-01,BRAND_056A_COUNTRY_9891,1.0195528268814087
2023-02-01,BRAND_056A_COUNTRY_9891,1.0349509716033936
2023-03-01,BRAND_056A_COUNTRY_9891,1.0391446352005005
2023-04-01,BRAND_056A_COUNTRY_9891,1.0521982908248901
2023-05-01,BRAND_056A_COUNTRY_9891,1.064183235168457
2023-06-01,BRAND_056A_COUNTRY_9891,1.067033290863037
2023-07-01,BRAND_056A_COUNTRY_9891,1.0655626058578491
2023-08-01,BRAND_056A_COUNTRY_9891,1.0673596858978271
2023-09-01,BRAND_056A_COUNTRY_9891,1.0767686367034912
2023-10-01,BRAND_056A_COUNTRY_9891,1.0761010646820068
2023-11-01,BRAND_056A_COUNTRY_9891,1.077732801437378
2023-12-01,BRAND_056A_COUNTRY_9891,1.077599287033081
2023-01-01,BRAND_E57A_COUNTRY_9891,1.012229084968567
2023-02-01,BRAND_E57A_COUNTRY_9891,1.0219427347183228
2023-03-01,BRAND_E57A_COUNTRY_9891,1.047662377357483
2023-04-01,BRAND_E57A_COUNTRY_9891,1.0380510091781616
2023-05-01,BRAND_E57A_COUNTRY_9891,1.0122997760772705
2023-06-01,BRAND_E57A_COUNTRY_9891,1.0476171970367432
2023-07-01,BRAND_E57A_COUNTRY_9891,1.0461026430130005
2023-08-01,BRAND_E57A_COUNTRY_9891,1.0474176406860352
2023-09-01,BRAND_E57A_COUNTRY_9891,1.0474610328674316
2023-10-01,BRAND_E57A_COUNTRY_9891,1.2091875076293945
2023-11-01,BRAND_E57A_COUNTRY_9891,1.202282428741455
2023-12-01,BRAND_E57A_COUNTRY_9891,1.201887845993042
2023-01-01,BRAND_9259_COUNTRY_6C16,1.0153567790985107
2023-02-01,BRAND_9259_COUNTRY_6C16,1.0152876377105713
2023-03-01,BRAND_9259_COUNTRY_6C16,1.0507020950317383
2023-04-01,BRAND_9259_COUNTRY_6C16,1.0640007257461548
2023-05-01,BRAND_9259_COUNTRY_6C16,1.0729272365570068
2023-06-01,BRAND_9259_COUNTRY_6C16,1.1246514320373535
2023-07-01,BRAND_9259_COUNTRY_6C16,1.1075174808502197
2023-08-01,BRAND_9259_COUNTRY_6C16,1.1372716426849365
2023-09-01,BRAND_9259_COUNTRY_6C16,1.1444060802459717
2023-10-01,BRAND_9259_COUNTRY_6C16,1.1201485395431519
2023-11-01,BRAND_9259_COUNTRY_6C16,1.1380095481872559
2023-12-01,BRAND_9259_COUNTRY_6C16,1.1389830112457275
2023-01-01,BRAND_056A_COUNTRY_4442,1.0356380939483643
2023-02-01,BRAND_056A_COUNTRY_4442,1.0855066776275635
2023-03-01,BRAND_056A_COUNTRY_4442,1.1293487548828125
2023-04-01,BRAND_056A_COUNTRY_4442,1.1473273038864136
2023-05-01,BRAND_056A_COUNTRY_4442,1.1620738506317139
2023-06-01,BRAND_056A_COUNTRY_4442,1.1797003746032715
2023-07-01,BRAND_056A_COUNTRY_4442,1.1806671619415283
2023-08-01,BRAND_056A_COUNTRY_4442,1.1830939054489136
2023-09-01,BRAND_056A_COUNTRY_4442,1.190311312675476
2023-10-01,BRAND_056A_COUNTRY_4442,1.1928071975708008
2023-11-01,BRAND_056A_COUNTRY_4442,1.213562250137329
2023-12-01,BRAND_056A_COUNTRY_4442,1.213003158569336
2023-01-01,BRAND_C352_COUNTRY_9488,1.037758231163025
2023-02-01,BRAND_C352_COUNTRY_9488,1.0381706953048706
2023-03-01,BRAND_C352_COUNTRY_9488,1.0508798360824585
2023-04-01,BRAND_C352_COUNTRY_9488,1.0517157316207886
2023-05-01,BRAND_C352_COUNTRY_9488,1.0444749593734741
2023-06-01,BRAND_C352_COUNTRY_9488,1.045431137084961
2023-07-01,BRAND_C352_COUNTRY_9488,1.045417308807373
2023-08-01,BRAND_C352_COUNTRY_9488,1.0467039346694946
2023-09-01,BRAND_C352_COUNTRY_9488,1.0504363775253296
2023-10-01,BRAND_C352_COUNTRY_9488,1.0512751340866089
2023-11-01,BRAND_C352_COUNTRY_9488,1.054529070854187
2023-12-01,BRAND_C352_COUNTRY_9488,1.0545939207077026
2023-01-01,BRAND_C352_COUNTRY_445D,1.1179968118667603
2023-02-01,BRAND_C352_COUNTRY_445D,1.1157960891723633
2023-03-01,BRAND_C352_COUNTRY_445D,1.157688856124878
2023-04-01,BRAND_C352_COUNTRY_445D,1.1572117805480957
2023-05-01,BRAND_C352_COUNTRY_445D,1.0999634265899658
2023-06-01,BRAND_C352_COUNTRY_445D,1.1277294158935547
2023-07-01,BRAND_C352_COUNTRY_445D,1.1344093084335327
2023-08-01,BRAND_C352_COUNTRY_445D,1.1426596641540527
2023-09-01,BRAND_C352_COUNTRY_445D,1.1731092929840088
2023-10-01,BRAND_C352_COUNTRY_445D,1.3056306838989258
2023-11-01,BRAND_C352_COUNTRY_445D,1.3234970569610596
2023-12-01,BRAND_C352_COUNTRY_445D,1.3284268379211426
2023-01-01,BRAND_740F_COUNTRY_3AD0,1.007682204246521
2023-02-01,BRAND_740F_COUNTRY_3AD0,1.0309876203536987
2023-03-01,BRAND_740F_COUNTRY_3AD0,1.0526398420333862
2023-04-01,BRAND_740F_COUNTRY_3AD0,1.0547338724136353
2023-05-01,BRAND_740F_COUNTRY_3AD0,1.083261489868164
2023-06-01,BRAND_740F_COUNTRY_3AD0,1.062058687210083
2023-07-01,BRAND_740F_COUNTRY_3AD0,1.0855716466903687
2023-08-01,BRAND_740F_COUNTRY_3AD0,1.0507797002792358
2023-09-01,BRAND_740F_COUNTRY_3AD0,1.0845698118209839
2023-10-01,BRAND_740F_COUNTRY_3AD0,1.0846397876739502
2023-11-01,BRAND_740F_COUNTRY_3AD0,1.0853216648101807
2023-12-01,BRAND_740F_COUNTRY_3AD0,1.0896871089935303
2023-01-01,BRAND_267B_COUNTRY_9488,1.0609146356582642
2023-02-01,BRAND_267B_COUNTRY_9488,1.0587029457092285
2023-03-01,BRAND_267B_COUNTRY_9488,1.05782151222229
2023-04-01,BRAND_267B_COUNTRY_9488,1.091873049736023
2023-05-01,BRAND_267B_COUNTRY_9488,1.0716891288757324
2023-06-01,BRAND_267B_COUNTRY_9488,1.0733647346496582
2023-07-01,BRAND_267B_COUNTRY_9488,1.0748661756515503
2023-08-01,BRAND_267B_COUNTRY_9488,1.07558012008667
2023-09-01,BRAND_267B_COUNTRY_9488,1.0768356323242188
2023-10-01,BRAND_267B_COUNTRY_9488,1.0748690366744995
2023-11-01,BRAND_267B_COUNTRY_9488,1.0965855121612549
2023-12-01,BRAND_267B_COUNTRY_9488,1.0908727645874023
2023-01-01,BRAND_6200_COUNTRY_9488,1.0543187856674194
2023-02-01,BRAND_6200_COUNTRY_9488,1.1040877103805542
2023-03-01,BRAND_6200_COUNTRY_9488,1.0998154878616333
2023-04-01,BRAND_6200_COUNTRY_9488,1.101872205734253
2023-05-01,BRAND_6200_COUNTRY_9488,1.1340725421905518
2023-06-01,BRAND_6200_COUNTRY_9488,1.1631102561950684
2023-07-01,BRAND_6200_COUNTRY_9488,1.1622610092163086
2023-08-01,BRAND_6200_COUNTRY_9488,1.16611647605896
2023-09-01,BRAND_6200_COUNTRY_9488,1.1803088188171387
2023-10-01,BRAND_6200_COUNTRY_9488,1.179139494895935
2023-11-01,BRAND_6200_COUNTRY_9488,1.180863618850708
2023-12-01,BRAND_6200_COUNTRY_9488,1.181661605834961
2023-01-01,BRAND_9259_COUNTRY_A67D,1.144364833831787
2023-02-01,BRAND_9259_COUNTRY_A67D,1.1144945621490479
2023-03-01,BRAND_9259_COUNTRY_A67D,1.1193519830703735
2023-04-01,BRAND_9259_COUNTRY_A67D,1.100770115852356
2023-05-01,BRAND_9259_COUNTRY_A67D,1.0712425708770752
2023-06-01,BRAND_9259_COUNTRY_A67D,1.0963091850280762
2023-07-01,BRAND_9259_COUNTRY_A67D,1.0847609043121338
2023-08-01,BRAND_9259_COUNTRY_A67D,1.0962646007537842
2023-09-01,BRAND_9259_COUNTRY_A67D,1.0970892906188965
2023-10-01,BRAND_9259_COUNTRY_A67D,1.098652720451355
2023-11-01,BRAND_9259_COUNTRY_A67D,1.1052565574645996
2023-12-01,BRAND_9259_COUNTRY_A67D,1.0949864387512207
2023-01-01,BRAND_E57A_COUNTRY_D5B9,1.0188523530960083
2023-02-01,BRAND_E57A_COUNTRY_D5B9,1.011890172958374
2023-03-01,BRAND_E57A_COUNTRY_D5B9,1.0770624876022339
2023-04-01,BRAND_E57A_COUNTRY_D5B9,1.1153111457824707
2023-05-01,BRAND_E57A_COUNTRY_D5B9,1.0771596431732178
2023-06-01,BRAND_E57A_COUNTRY_D5B9,1.1094529628753662
2023-07-01,BRAND_E57A_COUNTRY_D5B9,1.095511555671692
2023-08-01,BRAND_E57A_COUNTRY_D5B9,1.1095657348632812
2023-09-01,BRAND_E57A_COUNTRY_D5B9,1.1094393730163574
2023-10-01,BRAND_E57A_COUNTRY_D5B9,1.0944498777389526
2023-11-01,BRAND_E57A_COUNTRY_D5B9,1.1044015884399414
2023-12-01,BRAND_E57A_COUNTRY_D5B9,1.1037001609802246
2023-01-01,BRAND_E57A_COUNTRY_53A5,1.3889751434326172
2023-02-01,BRAND_E57A_COUNTRY_53A5,1.4307464361190796
2023-03-01,BRAND_E57A_COUNTRY_53A5,1.4977465867996216
2023-04-01,BRAND_E57A_COUNTRY_53A5,1.4874037504196167
2023-05-01,BRAND_E57A_COUNTRY_53A5,1.5268315076828003
2023-06-01,BRAND_E57A_COUNTRY_53A5,1.5435636043548584
2023-07-01,BRAND_E57A_COUNTRY_53A5,1.4827477931976318
2023-08-01,BRAND_E57A_COUNTRY_53A5,1.540695309638977
2023-09-01,BRAND_E57A_COUNTRY_53A5,1.5307950973510742
2023-10-01,BRAND_E57A_COUNTRY_53A5,1.4754644632339478
2023-11-01,BRAND_E57A_COUNTRY_53A5,1.5392608642578125
2023-12-01,BRAND_E57A_COUNTRY_53A5,1.5333993434906006
2023-01-01,BRAND_9259_COUNTRY_4242,1.0476394891738892
2023-02-01,BRAND_9259_COUNTRY_4242,1.0435187816619873
2023-03-01,BRAND_9259_COUNTRY_4242,1.0361590385437012
2023-04-01,BRAND_9259_COUNTRY_4242,1.0400876998901367
2023-05-01,BRAND_9259_COUNTRY_4242,1.047921061515808
2023-06-01,BRAND_9259_COUNTRY_4242,1.0506205558776855
2023-07-01,BRAND_9259_COUNTRY_4242,1.0554585456848145
2023-08-01,BRAND_9259_COUNTRY_4242,1.056779384613037
2023-09-01,BRAND_9259_COUNTRY_4242,1.0492781400680542
2023-10-01,BRAND_9259_COUNTRY_4242,1.048654317855835
2023-11-01,BRAND_9259_COUNTRY_4242,1.04982590675354
2023-12-01,BRAND_9259_COUNTRY_4242,1.0493879318237305
2023-01-01,BRAND_D786_COUNTRY_5A54,1.0434048175811768
2023-02-01,BRAND_D786_COUNTRY_5A54,1.056983470916748
2023-03-01,BRAND_D786_COUNTRY_5A54,1.0882761478424072
2023-04-01,BRAND_D786_COUNTRY_5A54,1.0795202255249023
2023-05-01,BRAND_D786_COUNTRY_5A54,1.1154319047927856
2023-06-01,BRAND_D786_COUNTRY_5A54,1.115928292274475
2023-07-01,BRAND_D786_COUNTRY_5A54,1.1173746585845947
2023-08-01,BRAND_D786_COUNTRY_5A54,1.124777913093567
2023-09-01,BRAND_D786_COUNTRY_5A54,1.1040557622909546
2023-10-01,BRAND_D786_COUNTRY_5A54,1.1261004209518433
2023-11-01,BRAND_D786_COUNTRY_5A54,1.1384451389312744
2023-12-01,BRAND_D786_COUNTRY_5A54,1.1165359020233154
2023-01-01,BRAND_7BEC_COUNTRY_445D,2.3976402282714844
2023-02-01,BRAND_7BEC_COUNTRY_445D,2.8319242000579834
2023-03-01,BRAND_7BEC_COUNTRY_445D,3.2733802795410156
2023-04-01,BRAND_7BEC_COUNTRY_445D,3.186786651611328
2023-05-01,BRAND_7BEC_COUNTRY_445D,4.664522171020508
