date,cluster_nl,prediction
2023-07-01,BRAND_E57A_COUNTRY_458E,0.9924868941307068
2023-08-01,BRAND_E57A_COUNTRY_458E,0.9924868941307068
2023-09-01,BRAND_E57A_COUNTRY_458E,0.9924868941307068
2023-10-01,BRAND_E57A_COUNTRY_458E,0.9924868941307068
2023-11-01,BRAND_E57A_COUNTRY_458E,0.9924868941307068
2023-12-01,BRAND_E57A_COUNTRY_458E,0.9924868941307068
2023-01-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-02-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-03-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-04-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-05-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-06-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-07-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-08-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-09-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-10-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-11-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-12-01,BRAND_9C65_COUNTRY_3536,1.0212152004241943
2023-01-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-02-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-03-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-04-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-05-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-06-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-07-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-08-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-09-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-10-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-11-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-12-01,BRAND_D13E_COUNTRY_9891,1.4858455657958984
2023-01-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-02-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-03-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-04-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-05-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-06-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-07-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-08-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-09-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-10-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-11-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-12-01,BRAND_740F_COUNTRY_9891,0.9892489910125732
2023-01-01,BRAND_29F9_COUNTRY_5FEB,1.1988784074783325
2023-02-01,BRAND_29F9_COUNTRY_5FEB,1.1988784074783325
2023-03-01,BRAND_29F9_COUNTRY_5FEB,1.1988784074783325
2023-04-01,BRAND_29F9_COUNTRY_5FEB,1.1988784074783325
2023-05-01,BRAND_29F9_COUNTRY_5FEB,1.2138909101486206
2023-06-01,BRAND_29F9_COUNTRY_5FEB,1.2138909101486206
2023-07-01,BRAND_29F9_COUNTRY_5FEB,1.2138909101486206
2023-08-01,BRAND_29F9_COUNTRY_5FEB,1.2138909101486206
2023-09-01,BRAND_29F9_COUNTRY_5FEB,1.2138909101486206
2023-10-01,BRAND_29F9_COUNTRY_5FEB,1.2138909101486206
2023-11-01,BRAND_29F9_COUNTRY_5FEB,1.2138909101486206
2023-12-01,BRAND_29F9_COUNTRY_5FEB,1.2138909101486206
2023-01-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-02-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-03-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-04-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-05-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-06-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-07-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-08-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-09-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-10-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-11-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-12-01,BRAND_056A_COUNTRY_53A5,1.7657943964004517
2023-01-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-02-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-03-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-04-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-05-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-06-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-07-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-08-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-09-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-10-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-11-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-12-01,BRAND_D786_COUNTRY_53A5,1.4153144359588623
2023-01-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-02-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-03-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-04-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-05-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-06-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-07-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-08-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-09-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-10-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-11-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-12-01,BRAND_740F_COUNTRY_53A5,1.3713160753250122
2023-01-01,BRAND_4710_COUNTRY_5FEB,1.16153085231781
2023-02-01,BRAND_4710_COUNTRY_5FEB,1.1490576267242432
2023-03-01,BRAND_4710_COUNTRY_5FEB,1.194572925567627
2023-04-01,BRAND_4710_COUNTRY_5FEB,1.1490576267242432
2023-05-01,BRAND_4710_COUNTRY_5FEB,1.16153085231781
2023-06-01,BRAND_4710_COUNTRY_5FEB,1.2820719480514526
2023-07-01,BRAND_4710_COUNTRY_5FEB,1.2820719480514526
2023-08-01,BRAND_4710_COUNTRY_5FEB,1.16153085231781
2023-09-01,BRAND_4710_COUNTRY_5FEB,1.16153085231781
2023-10-01,BRAND_4710_COUNTRY_5FEB,1.16153085231781
2023-11-01,BRAND_4710_COUNTRY_5FEB,1.16153085231781
2023-12-01,BRAND_4710_COUNTRY_5FEB,1.16153085231781
2023-01-01,BRAND_4F19_COUNTRY_5FEB,1.3002346754074097
2023-02-01,BRAND_4F19_COUNTRY_5FEB,1.3002346754074097
2023-03-01,BRAND_4F19_COUNTRY_5FEB,1.3002346754074097
2023-04-01,BRAND_4F19_COUNTRY_5FEB,1.3002346754074097
2023-05-01,BRAND_4F19_COUNTRY_5FEB,1.222193956375122
2023-06-01,BRAND_4F19_COUNTRY_5FEB,1.2228858470916748
2023-07-01,BRAND_4F19_COUNTRY_5FEB,1.222193956375122
2023-08-01,BRAND_4F19_COUNTRY_5FEB,1.2228858470916748
2023-09-01,BRAND_4F19_COUNTRY_5FEB,1.2228858470916748
2023-10-01,BRAND_4F19_COUNTRY_5FEB,1.2228858470916748
2023-11-01,BRAND_4F19_COUNTRY_5FEB,1.2228858470916748
2023-12-01,BRAND_4F19_COUNTRY_5FEB,1.2228858470916748
2023-01-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-02-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-03-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-04-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-05-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-06-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-07-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-08-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-09-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-10-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-11-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-12-01,BRAND_B79F_COUNTRY_B6AE,0.9841284155845642
2023-01-01,BRAND_D72F_COUNTRY_3536,1.023969292640686
2023-02-01,BRAND_D72F_COUNTRY_3536,1.023969292640686
2023-03-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-04-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-05-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-06-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-07-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-08-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-09-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-10-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-11-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-12-01,BRAND_D72F_COUNTRY_3536,1.057257890701294
2023-01-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-02-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-03-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-04-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-05-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-06-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-07-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-08-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-09-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-10-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-11-01,BRAND_E57A_COUNTRY_6C16,1.041011929512024
2023-12-01,BRAND_E57A_COUNTRY_6C16,1.0358587503433228
2023-01-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-02-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-03-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-04-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-05-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-06-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-07-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-08-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-09-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-10-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-11-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-12-01,BRAND_740F_COUNTRY_6C16,1.0441466569900513
2023-01-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-02-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-03-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-04-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-05-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-06-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-07-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-08-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-09-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-10-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-11-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-12-01,BRAND_056A_COUNTRY_9891,1.1269468069076538
2023-01-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-02-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-03-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-04-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-05-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-06-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-07-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-08-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-09-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-10-01,BRAND_E57A_COUNTRY_9891,0.993876039981842
2023-11-01,BRAND_E57A_COUNTRY_9891,1.0376462936401367
2023-12-01,BRAND_E57A_COUNTRY_9891,1.0286473035812378
2023-01-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-02-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-03-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-04-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-05-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-06-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-07-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-08-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-09-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-10-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-11-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-12-01,BRAND_9259_COUNTRY_6C16,1.0595721006393433
2023-01-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-02-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-03-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-04-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-05-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-06-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-07-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-08-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-09-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-10-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-11-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-12-01,BRAND_056A_COUNTRY_4442,1.2431585788726807
2023-01-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-02-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-03-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-04-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-05-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-06-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-07-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-08-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-09-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-10-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-11-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-12-01,BRAND_C352_COUNTRY_9488,1.1410799026489258
2023-01-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-02-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-03-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-04-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-05-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-06-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-07-01,BRAND_C352_COUNTRY_445D,1.3464151620864868
2023-08-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-09-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-10-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-11-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-12-01,BRAND_C352_COUNTRY_445D,1.2178794145584106
2023-01-01,BRAND_740F_COUNTRY_3AD0,1.0477927923202515
2023-02-01,BRAND_740F_COUNTRY_3AD0,1.05608069896698
2023-03-01,BRAND_740F_COUNTRY_3AD0,1.0477927923202515
2023-04-01,BRAND_740F_COUNTRY_3AD0,1.0196772813796997
2023-05-01,BRAND_740F_COUNTRY_3AD0,1.05608069896698
2023-06-01,BRAND_740F_COUNTRY_3AD0,1.05608069896698
2023-07-01,BRAND_740F_COUNTRY_3AD0,1.05608069896698
2023-08-01,BRAND_740F_COUNTRY_3AD0,1.0477927923202515
2023-09-01,BRAND_740F_COUNTRY_3AD0,1.0477927923202515
2023-10-01,BRAND_740F_COUNTRY_3AD0,1.05608069896698
2023-11-01,BRAND_740F_COUNTRY_3AD0,1.0477927923202515
2023-12-01,BRAND_740F_COUNTRY_3AD0,1.05608069896698
2023-01-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-02-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-03-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-04-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-05-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-06-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-07-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-08-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-09-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-10-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-11-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-12-01,BRAND_267B_COUNTRY_9488,1.1024236679077148
2023-01-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-02-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-03-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-04-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-05-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-06-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-07-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-08-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-09-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-10-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-11-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-12-01,BRAND_6200_COUNTRY_9488,1.0885875225067139
2023-01-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-02-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-03-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-04-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-05-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-06-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-07-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-08-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-09-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-10-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-11-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-12-01,BRAND_9259_COUNTRY_A67D,1.0483458042144775
2023-01-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-02-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-03-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-04-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-05-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-06-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-07-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-08-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-09-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-10-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-11-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-12-01,BRAND_E57A_COUNTRY_D5B9,1.0104820728302002
2023-01-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-02-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-03-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-04-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-05-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-06-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-07-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-08-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-09-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-10-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-11-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-12-01,BRAND_E57A_COUNTRY_53A5,1.5562586784362793
2023-01-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-02-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-03-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-04-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-05-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-06-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-07-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-08-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-09-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-10-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-11-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-12-01,BRAND_9259_COUNTRY_4242,1.0313643217086792
2023-01-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-02-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-03-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-04-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-05-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-06-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-07-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-08-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-09-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-10-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-11-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-12-01,BRAND_D786_COUNTRY_5A54,1.0237674713134766
2023-01-01,BRAND_7BEC_COUNTRY_445D,2.130833148956299
2023-02-01,BRAND_7BEC_COUNTRY_445D,2.130833148956299
2023-03-01,BRAND_7BEC_COUNTRY_445D,2.130833148956299
